# playback: video1_720p60.playback.raw capture: video1_720p60.capture.raw
# Timestamp: 2017-01-21 18:51:22.234760
# frame_index,sent_cpu_timestamp,received_cpu_timestamp,delay_cpu_time,sent_decklink_timestamp,received_decklink_time,delay_decklink_time,ssim_total,ssim_Y,ssim_Cb,ssim_Cr
5979,1485050012285326,1485050012838029,552703,80491114821,80491666902,552081,0.941553,0.87619,0.977309,0.971159
5983,1485050012352049,1485050012904737,552688,80491181546,80491733629,552083,0.941375,0.876485,0.976717,0.970923
5987,1485050012418767,1485050012971503,552736,80491248246,80491800354,552108,0.941311,0.876704,0.976357,0.970872
5991,1485050012485478,1485050013038226,552748,80491314999,80491867082,552083,0.941269,0.876394,0.976576,0.970836
5995,1485050012552228,1485050013104934,552706,80491381723,80491933807,552084,0.940821,0.875099,0.976659,0.970704
5999,1485050012618954,1485050013171657,552703,80491448449,80492000533,552084,0.94084,0.875808,0.976207,0.970506
6003,1485050012685679,1485050013238401,552722,80491515175,80492067259,552084,0.942312,0.877796,0.977482,0.971657
6007,1485050012752409,1485050013305130,552721,80491581902,80492133995,552093,0.942225,0.876815,0.977856,0.972003
6011,1485050012819109,1485050013371899,552790,80491648601,80492200740,552139,0.941892,0.877169,0.977235,0.971272
6015,1485050012885840,1485050013438624,552784,80491715328,80492267465,552137,0.941018,0.875311,0.976731,0.971013
6019,1485050012952577,1485050013505320,552743,80491782055,80492334165,552110,0.941729,0.876986,0.976899,0.971302
6023,1485050013019293,1485050013572063,552770,80491848780,80492400890,552110,0.94115,0.876378,0.976416,0.970654
6027,1485050013085986,1485050013638763,552777,80491915506,80492467617,552111,0.941636,0.87704,0.97681,0.971058
6031,1485050013152779,1485050013705513,552734,80491982232,80492534343,552111,0.941058,0.875304,0.97721,0.970662
6035,1485050013219467,1485050013772230,552763,80492048959,80492601069,552110,0.941939,0.877331,0.977286,0.971
6039,1485050013286221,1485050013838935,552714,80492115707,80492667795,552088,0.941185,0.875908,0.976584,0.971063
6043,1485050013352962,1485050013905665,552703,80492182436,80492734520,552084,0.941393,0.87622,0.976987,0.970973
6047,1485050013419739,1485050013972442,552703,80492249137,80492801276,552139,0.940538,0.874733,0.976399,0.970483
6051,1485050013486364,1485050014039144,552780,80492315863,80492867982,552119,0.940807,0.875085,0.976666,0.970669
6055,1485050013553090,1485050014105925,552835,80492382590,80492934729,552139,0.940335,0.874204,0.976086,0.970713
6059,1485050013619848,1485050014172631,552783,80492449316,80493001451,552135,0.940756,0.874906,0.976577,0.970785
6063,1485050013686570,1485050014239361,552791,80492516042,80493068177,552135,0.941425,0.875636,0.977107,0.971532
6067,1485050013753308,1485050014306086,552778,80492582794,80493134903,552109,0.941793,0.876462,0.977442,0.971476
6071,1485050013820027,1485050014372768,552741,80492649494,80493201603,552109,0.94128,0.875834,0.976931,0.971074
6075,1485050013886761,1485050014439467,552706,80492716222,80493268329,552107,0.941466,0.876172,0.977141,0.971083
6079,1485050013953494,1485050014506286,552792,80492782974,80493335080,552106,0.941004,0.875259,0.976853,0.970
6083,1485050014020221,1485050014573001,552780,80492849701,80493401808,552107,0.940285,0.873844,0.976261,0.970749
6087,1485050014086949,1485050014639743,552794,80492916423,80493468534,552111,0.941032,0.875382,0.976752,0.9709
6091,1485050014153678,1485050014706406,552728,80492983150,80493535260,552110,0.940634,0.874207,0.97723,0.970465
6095,1485050014220400,1485050014773083,552683,80493049876,80493601963,552087,0.941371,0.875572,0.977312,0.9712
6099,1485050014287103,1485050014839900,552797,80493116578,80493668712,552134,0.941782,0.876811,0.977151,0.971384
6103,1485050014353830,1485050014906630,552800,80493183303,80493735442,552139,0.94076,0.874211,0.976901,0.971168
6107,1485050014420640,1485050014973324,552684,80493250061,80493802165,552104,0.940927,0.874777,0.976784,0.971221
6111,1485050014487235,1485050015023311,536076,80493316755,80493852184,535429,0.939891,0.872533,0.976271,0.970871
6115,1485050014554014,1485050015106764,552750,80493383507,80493935618,552111,0.940089,0.873412,0.976461,0.970395
6119,1485050014620735,1485050015173466,552731,80493450209,80494002317,552108,0.93888,0.871011,0.975831,0.969799
6121,1485050014654095,1485050015206838,552743,80493483596,80494035681,552085,0.932234,0.857222,0.975203,0.964275
6123,1485050014687459,1485050015223583,536124,80493516959,80494052388,535429,0.934208,0.862641,0.974752,0.965232
6127,1485050014754187,1485050015290292,536105,80493583685,80494119114,535429,0.932522,0.858852,0.973945,0.964769
6131,1485050014820941,1485050015373704,552763,80493650411,80494202522,552111,0.931855,0.857815,0.973476,0.964274
6135,1485050014887661,1485050015440446,552785,80493717138,80494269253,552115,0.931535,0.857241,0.973107,0.964258
6139,1485050014954368,1485050015490420,536052,80493783841,80494319266,535425,0.931606,0.85767,0.973228,0.963919
6143,1485050015021085,1485050015557180,536095,80493850564,80494386019,535455,0.931308,0.856663,0.973147,0.964115
6147,1485050015087812,1485050015623881,536069,80493917290,80494452739,535449,0.932304,0.858982,0.973275,0.964654
6151,1485050015154566,1485050015690601,536035,80493984044,80494519473,535429,0.932168,0.858166,0.973529,0.964809
6155,1485050015221265,1485050015757335,536070,80494050769,80494586199,535430,0.933753,0.861553,0.974041,0.965664
6159,1485050015288015,1485050015824067,536052,80494117494,80494652924,535430,0.933383,0.861082,0.973634,0.965434
6163,1485050015354724,1485050015907470,552746,80494184197,80494736329,552132,0.933899,0.862588,0.973627,0.965481
6167,1485050015421445,1485050015957509,536064,80494250920,80494786379,535459,0.932943,0.860852,0.973283,0.964693
6171,1485050015488233,1485050016024182,535949,80494317678,80494853076,535398,0.933738,0.862608,0.973505,0.965102
6175,1485050015554901,1485050016090981,536080,80494384399,80494919827,535428,0.933367,0.862346,0.972852,0.964904
6179,1485050015621617,1485050016157699,536082,80494451123,80494986530,535407,0.933995,0.863981,0.973135,0.9648
6183,1485050015688344,1485050016224456,536112,80494517839,80495053280,535441,0.935127,0.865237,0.97451,0.965635
6187,1485050015755098,1485050016291133,536035,80494584581,80495119980,535399,0.935086,0.865604,0.974209,0.965446
6191,1485050015821797,1485050016357873,536076,80494651278,80495186708,535430,0.934888,0.865347,0.974,0.965317
6195,1485050015888534,1485050016424635,536101,80494718005,80495253459,535454,0.935054,0.865606,0.973949,0.965607
6199,1485050015955237,1485050016491327,536090,80494784757,80495320160,535403,0.934922,0.865652,0.973547,0.965566
6203,1485050016021963,1485050016558009,536046,80494851457,80495386887,535430,0.935637,0.867214,0.973797,0.965902
6207,1485050016088736,1485050016624770,536034,80494918208,80495453612,535404,0.935306,0.866385,0.973699,0.965833
6211,1485050016155463,1485050016691470,536007,80494984937,80495520339,535402,0.935935,0.86749,0.974644,0.965672
6215,1485050016222181,1485050016758226,536045,80495051660,80495587066,535406,0.936374,0.867852,0.974658,0.966611
6219,1485050016288912,1485050016824972,536060,80495118363,80495653791,535428,0.936536,0.868704,0.974471,0.966434
6223,1485050016355650,1485050016891647,535997,80495185089,80495720517,535428,0.936412,0.867852,0.974537,0.966847
6227,1485050016422312,1485050016958371,536059,80495251814,80495787242,535428,0.936377,0.86813,0.974249,0.966752
6231,1485050016489150,1485050017025096,535946,80495318540,80495853969,535429,0.936227,0.868117,0.973908,0.966656
6235,1485050016555813,1485050017091804,535991,80495385275,80495920694,535419,0.936791,0.869408,0.974212,0.966753
6239,1485050016622523,1485050017158552,536029,80495451993,80495987420,535427,0.938064,0.87107,0.97591,0.967213
6243,1485050016689245,1485050017225249,536004,80495518720,80496054147,535427,0.93708,0.870076,0.97448,0.966684
6247,1485050016755975,1485050017291994,536019,80495585446,80496120876,535430,0.937798,0.87086,0.975376,0.967159
6251,1485050016822682,1485050017358709,536027,80495652172,80496187599,535427,0.937641,0.870302,0.975243,0.967379
6255,1485050016889428,1485050017425421,535993,80495718897,80496254325,535428,0.937298,0.869912,0.975144,0.966838
6259,1485050016956156,1485050017492149,535993,80495785623,80496321051,535428,0.937653,0.870759,0.975174,0.967027
6263,1485050017022851,1485050017558885,536034,80495852349,80496387777,535428,0.937406,0.870378,0.974713,0.967127
6267,1485050017089599,1485050017625610,536011,80495919075,80496454503,535428,0.936901,0.868226,0.975319,0.967157
6271,1485050017156281,1485050017692388,536107,80495985801,80496521231,535430,0.936558,0.868171,0.974631,0.966873
6275,1485050017223042,1485050017759152,536110,80496052528,80496587957,535429,0.937937,0.870187,0.975683,0.967941
6279,1485050017289766,1485050017825836,536070,80496119254,80496654684,535430,0.937312,0.868929,0.975239,0.967768
6283,1485050017356494,1485050017892551,536057,80496185981,80496721409,535428,0.937419,0.869258,0.97536,0.967639
6287,1485050017423211,1485050017959267,536056,80496252706,80496788135,535429,0.936911,0.867931,0.975166,0.967637
6291,1485050017489976,1485050018025985,536009,80496319432,80496854861,535429,0.937135,0.868563,0.975165,0.967677
6295,1485050017556639,1485050018092694,536055,80496386158,80496921587,535429,0.93672,0.867628,0.975029,0.967503
6299,1485050017623391,1485050018159455,536064,80496452884,80496988313,535429,0.938203,0.8702,0.975973,0.968437
6303,1485050017690120,1485050018226202,536082,80496519612,80497055039,535427,0.936918,0.867817,0.97514,0.967796
6307,1485050017756889,1485050018292879,535990,80496586338,80497121766,535428,0.938404,0.870284,0.976262,0.968666
6311,1485050017823579,1485050018359606,536027,80496653063,80497188492,535429,0.938601,0.871607,0.975755,0.9684
6315,1485050017890285,1485050018426333,536048,80496719790,80497255218,535428,0.938164,0.870812,0.975476,0.968204
6319,1485050017957032,1485050018493096,536064,80496786516,80497321944,535428,0.938599,0.871964,0.975596,0.968237
6323,1485050018023732,1485050018559797,536065,80496853241,80497388671,535430,0.938542,0.872058,0.975302,0.968264
6327,1485050018090485,1485050018626498,536013,80496919968,80497455396,535428,0.937971,0.871245,0.974908,0.9677
6331,1485050018157207,1485050018693263,536056,80496986694,80497522122,535428,0.939368,0.872804,0.976275,0.969025
6335,1485050018223953,1485050018760023,536070,80497053420,80497588878,535458,0.939593,0.87359,0.976119,0.969071
6339,1485050018290657,1485050018826740,536083,80497120146,80497655602,535456,0.939907,0.874704,0.976278,0.968738
6343,1485050018357388,1485050018893502,536114,80497186873,80497722327,535454,0.939306,0.87417,0.975606,0.968144
6347,1485050018424115,1485050018960235,536120,80497253599,80497789055,535456,0.939513,0.874497,0.975534,0.968507
6351,1485050018490879,1485050019026888,536009,80497320325,80497855752,535427,0.939082,0.873792,0.975331,0.968125
6355,1485050018557557,1485050019093614,536057,80497387051,80497922479,535428,0.939361,0.874538,0.975416,0.968129
6359,1485050018624287,1485050019160389,536102,80497453789,80497989232,535443,0.938478,0.872619,0.975086,0.967729
6363,1485050018691018,1485050019227100,536082,80497520503,80498055960,535457,0.940065,0.874355,0.976593,0.969248
6367,1485050018757769,1485050019293827,536058,80497587238,80498122657,535419,0.939177,0.87324,0.975795,0.968495
6371,1485050018824505,1485050019360549,536044,80497653982,80498189409,535427,0.939479,0.873844,0.975668,0.968926
6375,1485050018891228,1485050019427316,536088,80497720707,80498256139,535432,0.939259,0.874048,0.975381,0.968346
6379,1485050018957947,1485050019493989,536042,80497787435,80498322863,535428,0.939743,0.874709,0.975711,0.9688
6383,1485050019024643,1485050019560733,536090,80497854160,80498389589,535429,0.939576,0.874709,0.975365,0.968653
6387,1485050019091394,1485050019627443,536049,80497920859,80498456311,535452,0.939976,0.875774,0.975452,0.968701
6391,1485050019158080,1485050019694208,536128,80497987585,80498523043,535458,0.939904,0.874954,0.97615,0.968608
6395,1485050019224817,1485050019760850,536033,80498054311,80498589741,535430,0.940945,0.875931,0.976796,0.970109
6399,1485050019291549,1485050019810959,519410,80498121065,80498639815,518750,0.940424,0.874886,0.976219,0.970166
6401,1485050019324880,1485050019844277,519397,80498154400,80498673148,518748,0.940535,0.875559,0.976078,0.969968
6403,1485050019358275,1485050019877644,519369,80498187791,80498706511,518720,0.940706,0.875215,0.976588,0.970315
6405,1485050019391638,1485050019911021,519383,80498221128,80498739874,518746,0.94017,0.874552,0.975887,0.970072
6407,1485050019425028,1485050019944447,519419,80498254517,80498773270,518753,0.939668,0.873339,0.975839,0.969825
6409,1485050019458331,1485050019977739,519408,80498287853,80498806601,518748,0.940152,0.874604,0.975877,0.969975
6411,1485050019491708,1485050020011117,519409,80498321217,80498839963,518746,0.940002,0.874499,0.975708,0.969
6413,1485050019525135,1485050020044500,519365,80498354612,80498873350,518738,0.940174,0.874217,0.976115,0.970191
6415,1485050019558476,1485050020077827,519351,80498387970,80498906690,518720,0.939833,0.873504,0.975989,0.970006
6417,1485050019591817,1485050020111247,519430,80498421307,80498940081,518774,0.940225,0.87524,0.97571,0.969725
6419,1485050019625205,1485050020144547,519342,80498454696,80498973417,518721,0.94003,0.874263,0.975912,0.969916
6421,1485050019658512,1485050020177923,519411,80498488031,80499006803,518772,0.939442,0.872317,0.976551,0.969458
6423,1485050019691913,1485050020211309,519396,80498521423,80499040143,518720,0.94031,0.873733,0.97699,0.970209
6425,1485050019725251,1485050020244729,519478,80498554760,80499073532,518772,0.940176,0.87387,0.976688,0.969969
6427,1485050019758657,1485050020278059,519402,80498588144,80499106895,518751,0.940202,0.873589,0.976859,0.970159
6429,1485050019791998,1485050020311417,519419,80498621484,80499140258,518774,0.940068,0.873615,0.976453,0.970137
6431,1485050019825369,1485050020344785,519416,80498654874,80499173622,518748,0.939304,0.871974,0.9762,0.969739
6433,1485050019858720,1485050020378219,519499,80498688210,80499206985,518775,0.939366,0.872105,0.976102,0.969892
6435,1485050019892091,1485050020411477,519386,80498721601,80499240344,518743,0.939135,0.871678,0.976185,0.969543
6437,1485050019925480,1485050020444850,519370,80498754961,80499273713,518752,0.939708,0.873499,0.975903,0.969722
6439,1485050019958825,1485050020478203,519378,80498788331,80499307070,518739,0.939036,0.871902,0.975733,0.969472
6441,1485050019992177,1485050020511631,519454,80498821663,80499340438,518775,0.939522,0.872515,0.97594,0.970109
6443,1485050020025534,1485050020544948,519414,80498855026,80499373803,518777,0.939648,0.873014,0.976229,0.969701
6445,1485050020058887,1485050020578341,519454,80498888389,80499407165,518776,0.939705,0.873518,0.975913,0.969683
6447,1485050020092263,1485050020611723,519460,80498921777,80499440524,518747,0.939283,0.872355,0.975835,0.969659
6449,1485050020125657,1485050020645090,519433,80498955143,80499473890,518747,0.938921,0.871611,0.975646,0.969505
6451,1485050020159004,1485050020678430,519426,80498988509,80499507255,518746,0.938871,0.869977,0.976738,0.969
6453,1485050020192366,1485050020711791,519425,80499021866,80499540615,518749,0.939452,0.871172,0.976813,0.970373
6455,1485050020225736,1485050020745132,519396,80499055205,80499573980,518775,0.938963,0.870379,0.976478,0.970031
6457,1485050020259132,1485050020778525,519393,80499088594,80499607346,518752,0.93925,0.871085,0.976523,0.970143
6459,1485050020292465,1485050020811842,519377,80499121933,80499640702,518769,0.939442,0.871918,0.976442,0.969967
6461,1485050020325839,1485050020845208,519369,80499155295,80499674065,518770,0.939466,0.872733,0.975888,0.969779
6463,1485050020359176,1485050020878567,519391,80499188657,80499707428,518771,0.939324,0.872462,0.975994,0.969515
